Date,Symbol,Open,Close,High,Low,Volume
2024-10-15,AMZN,187.630000,187.690000,188.410000,184.580000,32178925
2024-10-15,TSLA,220.010000,219.570000,224.260000,217.120000,62988787
2024-10-15,JPM,223.660000,222.390000,225.450000,221.820000,9235825
2024-10-15,AAPL,232.303000,232.541000,236.161000,231.069000,65115783
2024-10-15,IBM,236.400000,232.960000,237.370000,232.710000,3350556
2024-10-15,MSFT,421.337000,417.904000,421.636000,414.430000,0
2024-10-15,ADBE,513.820000,508.030000,517.772000,506.800000,3605675
2024-10-15,META,590.160000,586.270000,590.610000,580.143000,9564236
2024-10-16,INTC,22.380000,22.310000,22.540000,21.740000,62151767
2024-10-16,BAC,42.210000,42.800000,43.100000,42.145000,42437818
2024-10-16,CSCO,55.000000,56.380000,56.410000,54.830000,32382277
2024-10-16,NFLX,70.343000,70.200000,70.559000,69.782000,24942760
2024-10-16,KO,70.090000,70.570000,70.700000,69.970000,7937347
2024-10-16,WMT,81.530000,81.220000,81.660000,80.620000,11123254
2024-10-16,DIS,93.730000,96.750000,96.790000,93.630000,9936286
2024-10-16,NVDA,133.971000,135.711000,136.611000,131.571000,264897971
2024-10-16,AMD,158.075000,156.130000,158.280000,154.915900,30575773
2024-10-16,GOOG,166.030000,166.740000,167.280000,165.216000,9968474
2024-10-16,PEP,175.010000,174.480000,175.330000,173.630000,4400852
2024-10-16,ORCL,173.500000,174.770000,174.912000,171.640000,6383034
2024-10-16,AMZN,187.050000,186.890000,187.780000,185.610000,23456812
2024-10-16,TSLA,221.400000,221.330000,222.819900,218.930000,49632824
2024-10-16,JPM,222.330000,223.640000,223.680000,221.040000,6382515
2024-10-16,AAPL,230.303000,230.483000,230.821000,228.553000,34274052
2024-10-16,IBM,232.110000,233.670000,233.880000,231.120000,2846669
2024-10-16,MSFT,414.341000,415.289000,415.528000,409.660000,0
2024-10-16,ADBE,506.390000,502.540000,506.840000,500.250000,1859116
2024-10-16,META,581.395000,576.790000,582.080000,574.030000,11268384
2024-10-17,INTC,22.720000,22.440000,22.820000,22.400000,43807577
2024-10-17,BAC,42.830000,42.600000,43.000000,42.465000,31708564
2024-10-17,CSCO,56.375000,56.400000,56.575000,55.850000,18383351
2024-10-17,NFLX,70.435000,68.765000,70.441200,67.788000,89266720
2024-10-17,KO,70.630000,69.900000,70.690000,69.580000,14674631
2024-10-17,WMT,81.270000,80.890000,81.500000,80.645000,9424705
2024-10-17,DIS,96.930000,96.540000,97.330000,95.610000,9542501
2024-10-17,NVDA,139.330000,136.921000,140.880000,136.861000,306457035
2024-10-17,AMD,160.000000,156.250000,160.440000,156.200000,29491853
2024-10-17,GOOG,167.380000,164.510000,167.930000,164.370000,15113356
2024-10-17,PEP,174.380000,174.670000,175.470000,173.695000,4125910
2024-10-17,ORCL,177.500000,175.680000,177.750000,175.140000,5473951
2024-10-17,AMZN,188.220000,187.530000,188.940000,186.000000,25039414
2024-10-17,TSLA,221.590000,220.890000,222.080000,217.900000,50791784
2024-10-17,JPM,224.270000,224.420000,225.850000,223.310000,6470186
2024-10-17,AAPL,232.123000,230.851000,232.541000,229.231000,33179496
2024-10-17,IBM,232.000000,232.880000,233.145000,230.655000,5040092
2024-10-17,MSFT,421.516000,415.888000,421.656000,414.760000,0
2024-10-17,ADBE,506.510000,496.830000,507.500000,495.230000,2769241
2024-10-17,META,583.330000,576.930000,584.970000,575.200000,8701158
2024-10-18,INTC,22.610000,22.770000,22.820000,22.500000,39971695
2024-10-18,BAC,42.430000,42.320000,42.645000,42.110000,30593526
2024-10-18,CSCO,56.410000,56.760000,56.870000,56.210000,17679841
2024-10-18,KO,69.870000,70.440000,70.550000,69.605000,15087519
2024-10-18,NFLX,73.764000,76.389000,76.628100,73.623000,159741190
2024-10-18,WMT,80.860000,81.310000,81.690000,80.660000,12324148
2024-10-18,DIS,97.010000,97.280000,97.540000,96.050000,8609692
2024-10-18,NVDA,138.655000,137.990000,138.890000,137.271000,176102317
2024-10-18,AMD,157.410000,155.970000,158.010000,155.560000,23822985
2024-10-18,GOOG,164.870000,165.050000,166.369900,164.750000,13091267
2024-10-18,ORCL,176.800000,174.690000,176.970000,174.580000,5001257
2024-10-18,PEP,172.300000,175.060000,175.330000,172.120000,5097170
2024-10-18,AMZN,187.150000,188.990000,190.740000,186.280000,37417670
2024-10-18,TSLA,220.710000,220.700000,222.280000,219.230000,49611867
2024-10-18,JPM,225.000000,225.370000,225.920000,223.100000,7000543
2024-10-18,IBM,231.920000,232.200000,232.649900,230.170000,4715688
2024-10-18,AAPL,234.857000,233.685000,234.857000,232.700000,46692784
2024-10-18,MSFT,416.307000,417.325000,418.812000,415.429000,0
2024-10-18,ADBE,491.290000,494.900000,499.000000,491.050100,2011121
2024-10-18,META,581.100000,576.470000,583.967500,575.250000,7694274
2024-10-19,INTC,22.610000,22.770000,22.820000,22.500000,39971695
2024-10-19,BAC,42.430000,42.320000,42.645000,42.110000,30593526
2024-10-19,CSCO,56.410000,56.760000,56.870000,56.210000,17679841
2024-10-19,KO,69.870000,70.440000,70.550000,69.605000,15087519
2024-10-19,NFLX,73.764000,76.389000,76.628100,73.623000,159741190
2024-10-19,WMT,80.860000,81.310000,81.690000,80.660000,12324148
2024-10-19,DIS,97.010000,97.280000,97.540000,96.050000,8609692
2024-10-19,NVDA,138.655000,137.990000,138.890000,137.271000,176102317
2024-10-19,AMD,157.410000,155.970000,158.010000,155.560000,23822985
2024-10-19,GOOG,164.870000,165.050000,166.369900,164.750000,13091267
2024-10-19,ORCL,176.800000,174.690000,176.970000,174.580000,5001257
2024-10-19,PEP,172.300000,175.060000,175.330000,172.120000,5097170
2024-10-19,AMZN,187.150000,188.990000,190.740000,186.280000,37417670
2024-10-19,TSLA,220.710000,220.700000,222.280000,219.230000,49611867
2024-10-19,JPM,225.000000,225.370000,225.920000,223.100000,7000543
2024-10-19,IBM,231.920000,232.200000,232.649900,230.170000,4715688
2024-10-19,AAPL,234.857000,233.685000,234.857000,232.700000,46692784
2024-10-19,MSFT,416.307000,417.325000,418.812000,415.429000,0
2024-10-19,ADBE,491.290000,494.900000,499.000000,491.050100,2011121
2024-10-19,META,581.100000,576.470000,583.967500,575.250000,7694274
2024-10-20,INTC,22.610000,22.770000,22.820000,22.500000,39971695
2024-10-20,BAC,42.430000,42.320000,42.645000,42.110000,30593526
2024-10-20,CSCO,56.410000,56.760000,56.870000,56.210000,17679841
2024-10-20,KO,69.870000,70.440000,70.550000,69.605000,15087519
2024-10-20,NFLX,73.764000,76.389000,76.628100,73.623000,159741190
2024-10-20,WMT,80.860000,81.310000,81.690000,80.660000,12324148
2024-10-20,DIS,97.010000,97.280000,97.540000,96.050000,8609692
2024-10-20,NVDA,138.655000,137.990000,138.890000,137.271000,176102317
2024-10-20,AMD,157.410000,155.970000,158.010000,155.560000,23822985
2024-10-20,GOOG,164.870000,165.050000,166.369900,164.750000,13091267
2024-10-20,ORCL,176.800000,174.690000,176.970000,174.580000,5001257
2024-10-20,PEP,172.300000,175.060000,175.330000,172.120000,5097170
2024-10-20,AMZN,187.150000,188.990000,190.740000,186.280000,37417670
2024-10-20,TSLA,220.710000,220.700000,222.280000,219.230000,49611867
2024-10-20,JPM,225.000000,225.370000,225.920000,223.100000,7000543
2024-10-20,IBM,231.920000,232.200000,232.649900,230.170000,4715688
2024-10-20,AAPL,234.857000,233.685000,234.857000,232.700000,46692784
2024-10-20,MSFT,416.307000,417.325000,418.812000,415.429000,0
2024-10-20,ADBE,491.290000,494.900000,499.000000,491.050100,2011121
2024-10-20,META,581.100000,576.470000,583.967500,575.250000,7694274
2024-10-21,INTC,22.610000,22.840000,22.880000,22.250000,39726985
2024-10-21,BAC,42.250000,41.760000,42.410000,41.740000,26589499
2024-10-21,CSCO,56.690000,56.590000,57.055000,56.510000,14083608
2024-10-21,KO,70.000000,69.450000,70.325000,69.305000,11981163
2024-10-21,NFLX,76.576000,77.207000,77.300000,75.660000,60570930
2024-10-21,WMT,81.230000,80.810000,81.549600,80.720000,9750376
2024-10-21,DIS,97.200000,96.620000,97.450000,95.950000,8189949
2024-10-21,NVDA,138.120000,143.700000,143.700000,137.990000,264572742
2024-10-21,AMD,155.760000,157.900000,158.000000,154.150000,25781212
2024-10-21,GOOG,164.580000,165.800000,166.220000,164.305000,11384047
2024-10-21,ORCL,174.450000,173.760000,175.150000,173.160000,4198362
2024-10-21,PEP,174.460000,175.010000,177.500000,174.348730,6436516
2024-10-21,AMZN,188.050000,189.070000,189.460000,186.400000,24639393
2024-10-21,TSLA,218.900000,218.850000,220.480000,215.726000,47328988
2024-10-21,JPM,225.220000,223.000000,225.700000,222.900000,5869959
2024-10-21,IBM,231.210000,231.750000,232.420000,230.260000,2733336
2024-10-21,AAPL,233.138000,235.157000,235.524000,233.138000,36458507
2024-10-21,MSFT,415.289000,417.943000,418.123000,412.924000,0
2024-10-21,ADBE,492.960000,497.710000,500.649900,492.960000,1679657
